customer_id,email,order_id,timestamp,order_value,channel,category,item_name,color,quantity,sku_id,device_os,ip_address,postal_code_uk,on_sale,returned
92,cust92@example.com,O92-202987,2024-02-26 05:56:42,71.73,Mobile,Basics,Crew Tee,Navy,2,SKU-46133,macOS,141.204.150.236,B3 1SI,0,0
92,cust92@example.com,O92-623663,2024-03-10 15:40:53,90.08,Mobile,Basics,Crew Tee,Burgundy,2,SKU-53813,Windows,165.127.235.4,ZI9 8ED,0,0
92,cust92@example.com,O92-476754,2024-03-16 12:13:34,102.45,Desktop,Sneakers,Retro Jogger,Red,3,SKU-58020,macOS,9.150.132.77,BX2Y 1OH,1,0
92,cust92@example.com,O92-201351,2024-05-07 12:21:28,98.19,Mobile,Basics,Pack Socks,Olive,3,SKU-64946,Android,155.60.99.47,B8 7XX,1,0
92,cust92@example.com,O92-689277,2024-05-20 18:40:45,127.04,Desktop,Underwear,Tank 2-Pack,Green,2,SKU-63411,macOS,203.245.152.210,EO8 6CT,0,0
92,cust92@example.com,O92-276946,2024-05-24 04:49:27,102.88,Email,Basics,Pack Socks,Brown,2,SKU-67009,ChromeOS,227.11.10.189,Q2 2EP,0,0
92,cust92@example.com,O92-161804,2024-06-04 12:54:42,102.85,Social,Sneakers,Low Court,Olive,2,SKU-54001,Linux,244.57.76.113,FF5 4IE,1,0
92,cust92@example.com,O92-197170,2024-06-06 00:27:58,119.3,Mobile,Basics,Everyday Hoodie,Green,3,SKU-87604,macOS,211.226.7.220,W5K 1RG,1,0
92,cust92@example.com,O92-398613,2024-06-23 20:20:45,54.61,Mobile,Basics,Everyday Hoodie,Black,3,SKU-70269,ChromeOS,172.145.31.165,KL3 8FV,0,0
92,cust92@example.com,O92-184622,2024-07-30 04:19:41,43.83,Mobile,Underwear,No-Show Socks,Navy,1,SKU-10783,Windows,159.108.16.80,TI8 1MM,0,0
92,cust92@example.com,O92-177684,2024-09-13 22:51:10,47.93,Mobile,Sneakers,Low Court,Beige,1,SKU-52476,ChromeOS,229.38.196.230,R7 9DY,0,0
92,cust92@example.com,O92-783933,2024-12-24 03:42:06,62.73,Mobile,Sneakers,Low Court,Olive,2,SKU-47713,Android,53.125.175.248,IG8P 5KS,0,0
93,cust93@example.com,O93-158327,2024-06-07 19:53:22,76.49,Desktop,Basics,Pack Socks,Red,1,SKU-92485,macOS,17.173.133.131,IR4U 0EX,0,0
93,cust93@example.com,O93-685776,2024-06-30 19:18:29,62.6,Desktop,Basics,Pack Socks,Brown,1,SKU-82232,macOS,2.211.202.177,CS6 8RQ,0,1
93,cust93@example.com,O93-192060,2024-07-04 07:14:34,91.41,Email,Basics,Pima Tee,Olive,3,SKU-70321,ChromeOS,41.106.74.60,JK3V 0LO,1,0
93,cust93@example.com,O93-196544,2024-07-07 08:19:04,60.62,Desktop,Basics,Crew Tee,Burgundy,1,SKU-42177,macOS,205.180.226.68,CY8J 8AE,0,1
93,cust93@example.com,O93-538343,2024-09-02 21:04:11,76.83,Mobile,Basics,Everyday Hoodie,Navy,1,SKU-30931,Windows,111.58.78.158,PX4S 2DK,1,0
93,cust93@example.com,O93-951932,2024-09-27 02:24:06,74.85,Desktop,Basics,Everyday Hoodie,Olive,2,SKU-23680,Android,230.181.180.38,LB6 9CN,0,0
93,cust93@example.com,O93-499600,2024-11-04 03:40:48,44.71,Mobile,Basics,Pima Tee,Blue,2,SKU-21198,iOS,167.57.138.71,AQ8 2SL,1,0
93,cust93@example.com,O93-332198,2024-11-07 08:55:41,76.14,Mobile,Clearance Shoes,End-of-Line Sneaker,Olive,1,SKU-27243,macOS,12.36.29.139,UJ1 2YK,1,0
93,cust93@example.com,O93-790240,2024-11-12 21:42:38,77.72,Mobile,Sneakers,Retro Jogger,Navy,2,SKU-11701,iOS,64.104.13.68,FH6 3ID,0,0
94,cust94@example.com,O94-101229,2024-01-09 14:47:05,78.89,Desktop,Clearance Shoes,Outlet Runner,Burgundy,1,SKU-52347,Windows,238.84.151.197,A2V 0LS,1,0
94,cust94@example.com,O94-693207,2024-04-17 18:58:11,165.82,Social,Sneakers,Hi Top,Olive,1,SKU-86647,Windows,99.59.156.122,XS8E 5JO,0,0
94,cust94@example.com,O94-617634,2024-05-08 08:51:38,171.38,Social,Streetwear,Graphic Tee,Beige,3,SKU-29491,ChromeOS,33.105.204.57,WA3 3EW,0,0
94,cust94@example.com,O94-551736,2024-05-27 10:59:36,67.49,Social,Streetwear,Cargo Pants,Burgundy,2,SKU-74190,Android,173.246.154.21,RS8 8KW,1,0
94,cust94@example.com,O94-972646,2024-07-05 12:52:18,59.0,Desktop,Streetwear,Coach Jacket,White,2,SKU-91689,iOS,245.241.170.91,FT8 5ZT,0,1
94,cust94@example.com,O94-853145,2024-07-17 23:16:59,118.5,Email,Streetwear,Cargo Pants,White,2,SKU-95538,Windows,4.135.205.233,C1V 4JG,0,0
94,cust94@example.com,O94-232602,2024-08-22 20:50:56,84.02,Social,Sneakers,Retro Jogger,Brown,1,SKU-84838,Windows,204.62.77.104,QQ3T 9IA,0,0
94,cust94@example.com,O94-643846,2024-10-10 10:10:14,137.16,Social,Clearance Shoes,Outlet Runner,Gray,1,SKU-63586,Linux,222.218.104.34,BI1 3SA,0,1
95,cust95@example.com,O95-761051,2024-01-13 23:31:38,124.15,Mobile,Basics,Everyday Hoodie,White,1,SKU-80499,Windows,73.222.119.182,ZX9P 9WY,0,0
95,cust95@example.com,O95-933404,2024-01-28 23:00:18,63.94,App,Sneakers,Low Court,Gray,1,SKU-86812,ChromeOS,207.6.97.71,AF5 9CV,1,0
95,cust95@example.com,O95-373781,2024-04-09 13:23:21,163.38,App,Basics,Everyday Hoodie,Olive,2,SKU-15160,Linux,92.49.143.141,UH7 5PD,0,1
95,cust95@example.com,O95-214200,2024-05-05 15:30:26,105.44,Social,Basics,Pima Tee,Black,3,SKU-55379,Windows,69.197.248.16,V1R 3SI,1,0
95,cust95@example.com,O95-339246,2024-06-27 10:20:56,39.46,Desktop,Basics,Pima Tee,Gray,1,SKU-79285,ChromeOS,235.249.188.20,CO7V 1VO,0,0
95,cust95@example.com,O95-497301,2024-08-18 05:53:10,62.73,Social,Basics,Pack Socks,Beige,1,SKU-70084,ChromeOS,227.123.188.37,XL3 2BF,0,0
95,cust95@example.com,O95-436067,2024-08-23 06:43:29,114.61,Mobile,Basics,Crew Tee,Gray,1,SKU-64704,Windows,170.229.12.217,O8 5QF,0,1
95,cust95@example.com,O95-585232,2024-09-17 00:43:52,41.01,Social,Basics,Pack Socks,Brown,3,SKU-80773,ChromeOS,238.23.236.107,AL9 4CL,0,0
95,cust95@example.com,O95-996435,2024-11-18 18:33:39,59.33,Mobile,Streetwear,Utility Vest,Black,1,SKU-41155,Windows,30.101.67.132,YW8 2PW,1,0
96,cust96@example.com,O96-304562,2024-05-09 15:32:10,140.47,Social,Luxury Watches,Heritage Automatic,Navy,1,SKU-92453,iOS,122.129.54.217,T6R 4QY,0,0
96,cust96@example.com,O96-925880,2024-08-02 12:26:11,162.94,Desktop,Sneakers,Hi Top,Olive,1,SKU-54312,iOS,31.36.87.123,O1 5ZK,0,1
96,cust96@example.com,O96-842309,2024-08-08 17:22:42,150.93,Social,Streetwear,Cargo Pants,Olive,2,SKU-43095,macOS,119.46.84.26,ML5 8KE,0,0
97,cust97@example.com,O97-598364,2024-01-05 05:04:19,131.03,Social,Sneakers,Runner V2,White,3,SKU-20541,macOS,124.157.5.195,J1 7TB,1,0
97,cust97@example.com,O97-151086,2024-01-11 05:09:38,95.39,Social,Basics,Pima Tee,Beige,2,SKU-46062,Android,174.191.140.41,W7B 3WI,1,0
97,cust97@example.com,O97-362225,2024-02-08 10:54:14,155.48,Social,Streetwear,Coach Jacket,Green,1,SKU-35169,Linux,143.58.23.166,IW3 7QK,0,0
97,cust97@example.com,O97-347135,2024-02-11 14:57:14,121.56,Social,Sneakers,Runner V2,Navy,3,SKU-32622,macOS,91.44.200.187,W7 6TC,1,0
97,cust97@example.com,O97-255826,2024-02-14 11:55:18,156.18,Social,Sneakers,Runner V2,White,2,SKU-80446,Android,183.26.102.120,MW2 1FY,0,0
97,cust97@example.com,O97-807966,2024-04-08 23:45:48,101.74,Desktop,Streetwear,Graphic Tee,Gray,3,SKU-68075,iOS,68.221.47.127,C8 8ZW,1,0
97,cust97@example.com,O97-143394,2024-07-21 08:48:30,99.72,Social,Basics,Pack Socks,Brown,1,SKU-42425,Windows,217.194.91.174,ID6 6SI,0,0
97,cust97@example.com,O97-921114,2024-09-03 20:55:15,150.14,Social,Outerwear,Down Parka,White,3,SKU-69234,ChromeOS,56.224.99.189,L6 6DJ,0,0
97,cust97@example.com,O97-281420,2024-09-29 09:41:10,105.6,Social,Streetwear,Cargo Pants,Beige,2,SKU-98091,Android,251.61.147.171,P1 2TY,0,0
97,cust97@example.com,O97-979115,2024-12-13 04:21:48,165.65,App,Basics,Pack Socks,Brown,2,SKU-80506,Linux,172.38.29.55,TC9 2CX,0,0
98,cust98@example.com,O98-777429,2024-02-14 15:33:51,162.58,Social,Sneakers,Hi Top,Gray,3,SKU-76734,Android,23.109.86.65,YI5 5VW,0,0
98,cust98@example.com,O98-235026,2024-02-23 04:48:57,166.86,Social,Streetwear,Cargo Pants,Green,2,SKU-65331,macOS,9.40.213.179,AU4H 2LZ,0,1
98,cust98@example.com,O98-986534,2024-02-25 13:07:54,113.34,Email,Streetwear,Cargo Pants,Navy,3,SKU-56176,iOS,140.203.176.128,DC4L 7AC,0,0
98,cust98@example.com,O98-358416,2024-06-23 01:35:06,73.48,Social,Streetwear,Cargo Pants,Brown,3,SKU-63262,iOS,27.136.198.228,RZ4 3KH,0,0
98,cust98@example.com,O98-117804,2024-08-28 15:38:26,115.79,Mobile,Streetwear,Cargo Pants,Beige,1,SKU-57276,iOS,40.223.143.178,BZ2R 4ZG,0,0
98,cust98@example.com,O98-282933,2024-10-22 16:53:33,132.4,Mobile,Sneakers,Hi Top,Black,1,SKU-33398,Windows,102.188.224.245,C8 6IE,0,0
98,cust98@example.com,O98-144810,2024-12-11 16:33:14,139.91,Social,Streetwear,Cargo Pants,Beige,2,SKU-57423,Linux,93.183.44.214,NE3 5IZ,1,0
99,cust99@example.com,O99-609022,2024-02-02 08:12:25,370.01,Desktop,Luxury Watches,GMT Pro,Green,3,SKU-39764,iOS,174.245.205.45,X1 2QL,0,0
99,cust99@example.com,O99-915810,2024-02-04 00:55:11,434.61,Desktop,Denim,Slim Jean,Brown,3,SKU-41309,macOS,159.125.141.27,A5 8GN,1,0
99,cust99@example.com,O99-743940,2024-02-07 20:59:28,368.69,Social,Sneakers,Low Court,Burgundy,2,SKU-13006,Linux,253.89.58.19,RW9 4UZ,0,0
99,cust99@example.com,O99-294650,2024-02-28 18:56:02,456.87,Desktop,Designer Jackets,Aviator Jacket,Olive,2,SKU-56905,Linux,230.127.37.210,ZV7C 6OK,0,0
99,cust99@example.com,O99-694460,2024-03-25 20:33:44,299.5,Desktop,Denim,Straight Jean,Navy,3,SKU-69219,Linux,162.187.113.117,KH8 3FG,1,0
99,cust99@example.com,O99-343762,2024-04-23 02:40:21,282.36,Mobile,Luxury Watches,Dress Watch 38,Beige,2,SKU-99608,ChromeOS,253.52.179.22,OH6 2NR,0,0
99,cust99@example.com,O99-811575,2024-07-20 06:43:57,216.98,Mobile,Basics,Crew Tee,Navy,3,SKU-93870,Windows,50.92.112.168,D6 7PX,0,0
99,cust99@example.com,O99-742199,2024-07-21 18:14:30,322.89,Desktop,Luxury Watches,Heritage Automatic,Green,1,SKU-79178,iOS,171.95.196.132,EQ6 7OR,0,1
99,cust99@example.com,O99-337401,2024-12-07 06:44:59,226.26,Email,Clearance Shoes,End-of-Line Sneaker,Brown,2,SKU-80052,macOS,137.163.195.95,JY8 5IK,0,1
100,cust100@example.com,O100-529234,2024-01-31 01:23:18,389.81,Mobile,Designer Jackets,Velvet Blazer,Gray,2,SKU-24263,ChromeOS,228.236.146.58,HX3 9PT,0,0
100,cust100@example.com,O100-575610,2024-02-19 06:00:34,445.03,Desktop,Designer Jackets,Velvet Blazer,Blue,1,SKU-53611,Linux,48.153.195.26,J7 9IL,0,0
100,cust100@example.com,O100-110623,2024-05-22 12:09:31,364.74,App,Luxury Watches,Heritage Automatic,Black,1,SKU-61046,iOS,95.252.205.109,B7 7BT,1,0
100,cust100@example.com,O100-413795,2024-08-01 06:13:22,353.63,Mobile,Streetwear,Cargo Pants,Beige,3,SKU-69648,Android,209.201.137.128,U4 3WR,1,0
100,cust100@example.com,O100-911086,2024-08-14 13:02:00,408.92,Mobile,Denim,Slim Jean,Olive,3,SKU-63886,ChromeOS,23.38.157.77,PB1 1FL,0,0
100,cust100@example.com,O100-500176,2024-09-06 01:41:01,286.24,Desktop,Luxury Watches,Chronograph X,Blue,2,SKU-82532,Android,180.116.197.149,F8D 3EO,0,0
100,cust100@example.com,O100-667612,2024-10-24 04:28:18,380.54,Social,Designer Jackets,Leather Moto,Green,2,SKU-97463,macOS,91.142.42.249,GA3 9RT,0,0
100,cust100@example.com,O100-630906,2024-12-10 10:52:26,450.01,Email,Streetwear,Utility Vest,Gray,2,SKU-43797,iOS,156.190.150.68,OR9T 3PR,0,0
100,cust100@example.com,O100-559869,2024-12-23 18:33:14,285.12,Desktop,Streetwear,Cargo Pants,Beige,3,SKU-22459,Android,254.9.43.4,JI7 6ND,0,0
101,cust101@example.com,O101-912009,2024-02-08 02:02:25,421.4,Mobile,Outerwear,Field Jacket,Blue,2,SKU-23887,Windows,76.22.60.130,X1 1WW,0,0
101,cust101@example.com,O101-438063,2024-03-13 09:43:32,199.61,Email,Basics,Pima Tee,Burgundy,2,SKU-40568,Android,7.79.15.176,CY1 5KC,0,0
101,cust101@example.com,O101-145738,2024-04-11 15:27:29,366.63,Email,Designer Jackets,Aviator Jacket,White,3,SKU-67707,Linux,246.93.63.10,NK3S 3VR,1,0
101,cust101@example.com,O101-807839,2024-05-02 01:33:54,369.19,Desktop,Sneakers,Retro Jogger,Brown,1,SKU-95031,Android,194.215.40.30,YI2 0LD,0,0
101,cust101@example.com,O101-726746,2024-06-05 11:44:03,323.89,Desktop,Designer Jackets,Leather Moto,Brown,2,SKU-60908,Android,16.49.121.32,FS3 2RK,0,0
101,cust101@example.com,O101-894576,2024-06-18 13:40:17,471.45,Mobile,Basics,Everyday Hoodie,Burgundy,2,SKU-73712,ChromeOS,228.51.7.23,VN8D 6OQ,0,0
101,cust101@example.com,O101-188760,2024-08-15 20:42:07,219.66,Mobile,Luxury Watches,Heritage Automatic,Olive,2,SKU-40368,Windows,208.190.102.139,HN5B 5ZI,1,0
101,cust101@example.com,O101-989064,2024-08-30 10:43:04,260.21,Mobile,Basics,Everyday Hoodie,Olive,2,SKU-42332,Linux,219.104.81.37,FZ2V 8DC,0,0
101,cust101@example.com,O101-934775,2024-09-02 10:31:18,362.69,Desktop,Denim,Selvedge 13oz,Blue,1,SKU-70127,iOS,28.224.214.49,I7C 8NW,0,0
101,cust101@example.com,O101-651321,2024-09-21 18:30:18,245.92,Mobile,Underwear,Seamless Tee,White,1,SKU-28936,iOS,40.253.203.7,VD7V 8MM,0,0
101,cust101@example.com,O101-329155,2024-09-29 03:52:33,429.16,Desktop,Streetwear,Utility Vest,Brown,2,SKU-72637,Linux,253.10.54.70,M6B 9OS,0,1
101,cust101@example.com,O101-696721,2024-10-20 00:24:10,422.02,Desktop,Sneakers,Retro Jogger,Burgundy,3,SKU-23870,macOS,58.169.19.140,WZ5 9VG,1,0
101,cust101@example.com,O101-154560,2024-11-10 01:03:46,333.5,Social,Sneakers,Low Court,Burgundy,1,SKU-51988,Windows,71.89.142.116,HL2 7KL,0,0
101,cust101@example.com,O101-285392,2024-12-03 12:05:24,280.78,Mobile,Designer Jackets,Leather Moto,Gray,2,SKU-96703,macOS,16.175.26.70,E7J 8OF,0,0
101,cust101@example.com,O101-278893,2024-12-25 10:20:04,251.11,Mobile,Luxury Watches,GMT Pro,Brown,1,SKU-33018,iOS,101.245.15.128,R1 6KK,1,1
102,cust102@example.com,O102-260805,2024-01-24 15:43:54,88.15,Mobile,Basics,Everyday Hoodie,Green,1,SKU-67158,Android,252.72.210.149,PA6L 8BI,0,0
102,cust102@example.com,O102-427466,2024-01-26 05:40:22,65.88,Mobile,Basics,Everyday Hoodie,Burgundy,3,SKU-22893,Android,108.94.197.74,XS7 5JJ,0,0
102,cust102@example.com,O102-461039,2024-02-27 15:57:27,13.15,Desktop,Basics,Crew Tee,Beige,1,SKU-21322,Android,22.109.111.88,N4I 9FS,0,1
102,cust102@example.com,O102-350565,2024-04-26 11:21:26,88.33,Mobile,Basics,Pack Socks,Olive,2,SKU-66123,Android,31.223.14.205,DZ8C 9OX,0,0
102,cust102@example.com,O102-652935,2024-05-01 18:53:00,72.91,Social,Clearance Shoes,Archive Boot,Brown,1,SKU-11251,Linux,221.234.73.143,L3 6TK,1,0
102,cust102@example.com,O102-249911,2024-06-25 12:25:12,75.51,Mobile,Sneakers,Retro Jogger,Burgundy,2,SKU-93310,ChromeOS,21.106.37.35,F2 3KT,0,0
102,cust102@example.com,O102-460039,2024-08-19 04:17:26,78.72,Email,Basics,Crew Tee,Black,2,SKU-12414,iOS,120.82.184.3,X7 5QU,0,0
102,cust102@example.com,O102-979695,2024-08-22 22:34:28,65.26,Mobile,Basics,Everyday Hoodie,White,2,SKU-62904,Android,133.161.171.147,YA4 6EM,0,0
102,cust102@example.com,O102-270719,2024-09-22 21:40:29,69.63,Email,Basics,Crew Tee,Burgundy,1,SKU-82974,Windows,27.56.121.113,SF4Y 6QP,1,0
102,cust102@example.com,O102-317011,2024-09-26 07:05:08,58.74,Desktop,Basics,Pack Socks,Burgundy,2,SKU-16630,iOS,209.128.44.90,YX3 7XS,1,0
102,cust102@example.com,O102-417957,2024-10-21 20:11:55,19.21,Mobile,Basics,Crew Tee,Beige,2,SKU-83087,Android,48.60.234.26,OV8 3GP,0,0
102,cust102@example.com,O102-584807,2024-11-14 05:18:56,82.74,Mobile,Basics,Pack Socks,White,2,SKU-30449,Windows,151.3.184.116,ZR5 0NI,0,0
102,cust102@example.com,O102-148519,2024-11-24 09:39:07,62.66,Mobile,Basics,Pack Socks,White,1,SKU-61769,Android,66.172.84.202,I9 7FJ,1,0
102,cust102@example.com,O102-549957,2024-12-06 09:18:06,66.97,Desktop,Basics,Pack Socks,Navy,3,SKU-83663,macOS,209.245.10.140,E7 3QM,0,0
102,cust102@example.com,O102-280484,2024-12-27 13:15:26,114.41,App,Basics,Everyday Hoodie,Burgundy,3,SKU-48658,ChromeOS,94.1.136.13,T2Q 7OZ,1,0
103,cust103@example.com,O103-925186,2024-02-02 13:14:29,33.52,Desktop,Clearance Shoes,End-of-Line Sneaker,Gray,2,SKU-82617,iOS,42.141.129.204,KZ7 3WQ,1,0
103,cust103@example.com,O103-994424,2024-02-22 10:37:14,35.2,Mobile,Clearance Shoes,Last-Season Loafer,Red,2,SKU-57417,macOS,76.115.216.49,O7 9EZ,0,0
103,cust103@example.com,O103-325151,2024-03-29 13:47:32,19.53,Mobile,Clearance Shoes,Outlet Runner,Green,2,SKU-92617,Windows,219.137.125.17,NZ5 2IW,0,1
103,cust103@example.com,O103-881836,2024-04-27 06:41:20,38.73,Mobile,Clearance Shoes,Archive Boot,Olive,1,SKU-81294,Android,154.77.19.176,Q8E 4XX,1,0
103,cust103@example.com,O103-538495,2024-05-01 02:45:59,65.48,Desktop,Sneakers,Runner V2,Blue,1,SKU-81451,ChromeOS,254.117.248.105,B9J 7NM,1,0
103,cust103@example.com,O103-318962,2024-05-05 12:42:57,35.34,Desktop,Denim,Slim Jean,Burgundy,2,SKU-44726,Android,37.181.253.25,M6 4RR,0,0
103,cust103@example.com,O103-106680,2024-05-11 06:49:22,56.19,Mobile,Clearance Shoes,Last-Season Loafer,Olive,2,SKU-59007,iOS,2.202.98.32,YR1 0YS,0,1
103,cust103@example.com,O103-417627,2024-06-07 05:52:07,41.03,Email,Clearance Shoes,End-of-Line Sneaker,Olive,1,SKU-62046,Windows,170.208.228.164,HW9 1CO,1,0
103,cust103@example.com,O103-540987,2024-06-07 17:00:03,65.71,Email,Basics,Crew Tee,Green,2,SKU-56350,Linux,58.195.201.72,OB9 8AH,0,1
103,cust103@example.com,O103-562643,2024-06-24 16:19:49,29.92,Mobile,Sneakers,Runner V2,Red,1,SKU-15724,macOS,137.231.50.202,B7T 7JP,1,0
103,cust103@example.com,O103-816886,2024-08-05 04:55:15,68.37,Email,Sneakers,Low Court,Navy,2,SKU-67201,ChromeOS,71.180.229.72,YA3 2OQ,1,0
103,cust103@example.com,O103-709911,2024-09-07 06:30:52,46.38,Mobile,Basics,Pack Socks,Black,1,SKU-65337,ChromeOS,123.189.252.205,D3 2KU,1,0
103,cust103@example.com,O103-850170,2024-10-09 12:27:48,95.32,Social,Underwear,No-Show Socks,Gray,1,SKU-11086,macOS,180.212.111.191,MV6 3IQ,0,0
103,cust103@example.com,O103-884772,2024-10-18 14:21:27,52.82,Mobile,Clearance Shoes,Archive Boot,Burgundy,3,SKU-39602,iOS,100.115.210.198,WL8R 9FM,0,0
103,cust103@example.com,O103-374443,2024-10-29 21:51:05,43.76,Mobile,Clearance Shoes,Last-Season Loafer,Beige,1,SKU-81095,ChromeOS,4.48.135.60,HT9 2MG,0,0
104,cust104@example.com,O104-334788,2024-03-11 13:43:59,128.79,Social,Sneakers,Hi Top,Navy,2,SKU-26802,Windows,212.130.116.58,R8 4GT,0,0
104,cust104@example.com,O104-750539,2024-05-03 03:35:37,57.95,Social,Streetwear,Coach Jacket,Red,1,SKU-33691,macOS,229.137.103.110,T1O 7OA,0,1
104,cust104@example.com,O104-789703,2024-05-25 19:33:27,109.32,Email,Luxury Watches,Chronograph X,Navy,2,SKU-25040,macOS,215.141.158.251,Q6 6CK,1,0
104,cust104@example.com,O104-182753,2024-06-13 09:47:24,94.66,Social,Sneakers,Retro Jogger,White,2,SKU-51189,Windows,129.159.56.215,TQ2C 7DW,0,0
104,cust104@example.com,O104-472132,2024-07-09 02:26:46,108.89,Mobile,Streetwear,Utility Vest,Black,2,SKU-40508,ChromeOS,121.140.119.191,MU6 8HE,1,0
104,cust104@example.com,O104-588714,2024-09-17 01:33:24,110.8,Mobile,Sneakers,Low Court,Navy,1,SKU-80958,Windows,187.185.93.127,VI3R 6UX,0,0
104,cust104@example.com,O104-314611,2024-10-11 00:56:54,183.53,Social,Sneakers,Low Court,White,2,SKU-88572,ChromeOS,118.21.134.123,F6I 5LL,0,0
104,cust104@example.com,O104-976643,2024-12-13 09:17:50,78.18,Social,Streetwear,Cargo Pants,Green,1,SKU-45539,Android,96.92.74.72,TO8L 2WS,0,0
105,cust105@example.com,O105-627970,2024-01-22 14:54:34,190.69,Social,Designer Jackets,Aviator Jacket,Navy,3,SKU-96851,Android,38.225.134.8,OV6N 1GH,0,1
105,cust105@example.com,O105-678427,2024-02-11 05:50:55,122.13,Mobile,Denim,Relaxed Taper,White,3,SKU-82022,Android,80.4.34.247,EV4 1ML,0,0
105,cust105@example.com,O105-464789,2024-03-14 00:16:55,137.57,Mobile,Outerwear,Down Parka,Red,3,SKU-88776,Windows,216.147.27.63,WU1L 3OY,0,0
105,cust105@example.com,O105-316470,2024-03-19 07:36:32,135.51,App,Streetwear,Cargo Pants,Beige,2,SKU-77259,Windows,115.155.183.31,CV8 2FX,0,0
105,cust105@example.com,O105-522728,2024-04-05 05:22:27,150.83,Desktop,Sneakers,Runner V2,Burgundy,2,SKU-63487,ChromeOS,104.105.108.222,TG5 6CA,0,0
105,cust105@example.com,O105-687159,2024-04-23 19:29:06,222.66,App,Outerwear,Field Jacket,Black,1,SKU-71737,iOS,16.85.216.226,TG1F 9UD,1,0
105,cust105@example.com,O105-286825,2024-05-09 05:52:40,230.83,Mobile,Designer Jackets,Leather Moto,Brown,2,SKU-70123,Linux,244.198.3.221,YV2V 9TQ,0,0
105,cust105@example.com,O105-194568,2024-05-13 12:29:46,177.17,Desktop,Denim,Selvedge 13oz,Navy,1,SKU-38783,macOS,233.180.159.60,UX4T 1YX,0,0
105,cust105@example.com,O105-557943,2024-06-05 09:53:14,140.16,Desktop,Designer Jackets,Aviator Jacket,Burgundy,1,SKU-72996,Windows,68.243.32.24,TC7 4XA,0,0
105,cust105@example.com,O105-661473,2024-08-07 04:03:06,154.02,Desktop,Outerwear,Down Parka,Gray,3,SKU-72858,Linux,50.71.163.222,P4E 2EI,0,0
105,cust105@example.com,O105-213145,2024-08-22 09:50:33,154.53,Desktop,Denim,Straight Jean,Brown,2,SKU-52956,macOS,27.210.123.173,X7D 2JP,0,0
105,cust105@example.com,O105-283911,2024-08-25 21:06:52,190.87,App,Denim,Selvedge 13oz,Gray,2,SKU-62197,macOS,61.38.118.134,XQ8K 9CV,0,0
105,cust105@example.com,O105-127281,2024-09-18 05:21:02,202.6,Social,Designer Jackets,Tailored Overcoat,Beige,2,SKU-37623,iOS,17.90.115.86,GF5A 9WH,0,0
105,cust105@example.com,O105-501072,2024-10-16 18:26:02,171.77,Email,Outerwear,Down Parka,Blue,3,SKU-49413,Android,231.77.94.60,G7 4JE,0,0
105,cust105@example.com,O105-783514,2024-10-23 08:53:26,121.58,Desktop,Denim,Selvedge 13oz,Olive,2,SKU-54747,Android,46.118.239.5,BL2 3GP,0,0
105,cust105@example.com,O105-968382,2024-11-14 14:49:40,191.21,Mobile,Denim,Selvedge 13oz,Brown,2,SKU-38031,Windows,7.174.100.161,HH8 7GS,1,0
105,cust105@example.com,O105-137659,2024-11-22 18:25:51,158.39,Social,Denim,Selvedge 13oz,Green,2,SKU-13525,ChromeOS,170.94.224.22,ZB8 2JI,1,0
105,cust105@example.com,O105-796405,2024-12-01 05:28:00,123.64,Mobile,Outerwear,Field Jacket,Burgundy,1,SKU-43290,Linux,205.246.118.252,RY1 9SQ,1,0
105,cust105@example.com,O105-228716,2024-12-02 05:49:53,140.92,Desktop,Denim,Selvedge 13oz,Green,2,SKU-44328,iOS,140.123.243.180,KV4E 8VX,0,0
105,cust105@example.com,O105-477481,2024-12-03 13:42:06,189.47,Desktop,Denim,Straight Jean,Green,1,SKU-96190,ChromeOS,27.39.150.119,SS2G 5SF,0,0
105,cust105@example.com,O105-108058,2024-12-05 15:01:33,123.9,Desktop,Designer Jackets,Aviator Jacket,Olive,2,SKU-66980,Android,254.160.248.82,A4C 6HD,0,0
105,cust105@example.com,O105-957603,2024-12-07 03:48:35,137.05,Desktop,Outerwear,Down Parka,Blue,1,SKU-43532,Windows,141.241.133.40,SD2K 9IM,0,0
106,cust106@example.com,O106-285967,2024-02-05 00:10:44,82.11,Mobile,Underwear,Seamless Tee,Brown,1,SKU-78124,Windows,233.224.213.102,BP8 0GB,1,0
106,cust106@example.com,O106-558993,2024-02-15 12:35:42,68.91,Mobile,Streetwear,Utility Vest,Burgundy,3,SKU-75670,macOS,178.67.69.183,ML7 0OU,0,1
106,cust106@example.com,O106-135205,2024-02-23 01:32:28,36.82,Email,Clearance Shoes,Last-Season Loafer,Gray,1,SKU-58853,iOS,29.171.122.202,B4 2FO,1,0
106,cust106@example.com,O106-327158,2024-03-01 02:38:32,41.83,Mobile,Clearance Shoes,Outlet Runner,Brown,2,SKU-96728,Windows,127.186.127.160,T6 8NA,0,0
106,cust106@example.com,O106-236718,2024-04-17 11:45:52,22.32,Mobile,Clearance Shoes,Last-Season Loafer,Blue,2,SKU-93012,macOS,212.46.126.197,X7 5YD,0,0
106,cust106@example.com,O106-988733,2024-06-26 07:43:49,55.75,Mobile,Streetwear,Coach Jacket,Blue,2,SKU-84715,Android,142.129.68.49,RF8 3AE,1,0
